intercepto,Confiança_consumidor,Desemprego,SELIC,IBC-Br,IPCA,Endividamento_das_familias
1,-0.005913099408830114,6.44241098769556,0.928744758023345,0.012035928974961863,0.392719737814649,48.8431428897829
1,-0.009932550305421728,6.24142982495911,1.13118626055982,-0.0033421956095764926,0.343718097242996,48.9686710916733
1,0.021887268725884645,6.05459131897728,1.1124247149114,-0.006607992633735016,0.309314815985831,48.9568529877106
1,0.008469056937019381,5.87143399411815,1.11441062316509,-0.002146694957666284,0.429360914093675,48.9216853056728
1,-0.03136005113728135,5.6804134312889,1.19582282218326,-0.004573414135293774,0.362273196651062,48.9069848656568
1,0.0060374543125298885,5.7420994518373,1.09930629404158,0.0048802620867292035,0.209051129512365,48.9596539285028
1,-0.01498152868242375,5.75586595660116,1.22139427793055,-0.0015065541714802677,0.478252928082803,49.1384736250204
1,0.02857860734643136,5.65432746471526,1.22400712919839,0.0007313471836196683,0.116142635689922,49.3882979228535
1,0.026956266346210178,5.51595677915416,1.14283955482109,0.00512088946963285,0.219613117976668,49.5375827843519
1,0.01792172108769119,5.37255169918195,1.2090363360044,0.0013129902993158638,0.226346638937354,49.7012654992749
1,0.020332589794417544,5.37908739328494,1.12269006497541,0.005807031393904261,0.332757862491234,49.8249538615448
